id	Username	Text	Date	Retweets	Favorites	Mentions	Hashtags	Geo	Permalink	True Positive	False Positive	isClean
7.24086516708802E+016	WashCo_FireMed	DIABETIC | SW BEAVERTON H HW/SW GRIFFITH DR, Beaverton	5/22/2011	0	0				https://twitter.com/WashCo_FireMed/status/72408651670880256	1	0	1
2.87534165883248E+017	JacksonCO_911	Diabetic Problem | 3501 AVENUE C, WC | Units: 7700, 7702 | Time: 04:13:54	1/5/2013	0	0				https://twitter.com/JacksonCO_911/status/287534165883248640	1	0	1
7.84555827172474E+016	messofglue	My poor kitty is @the vet getting blood work done! Might be diabetes ! :( http:// twitpic.com/58odqv	6/8/2011	0	0	@the			https://twitter.com/messofglue/status/78455582717247488	0	1	-1
2.23204199553441E+017	The_BRH	I feel like the new Accu-Check Nano commercial is trying to make diabetes look cool. Like its something that u want.	7/11/2012	0	0				https://twitter.com/The_BRH/status/223204199553441792	0	1	-1
4.91621915648196E+017	_wardallison	â€œ @type1girl : if your pancreas makes insulin then you don't get to judge the way i deal with diabetes â€YAAS	7/22/2014	0	0	@type1girl			https://twitter.com/_wardallison/status/491621915648196608	1	0	1
5.3403680469379E+017	Payholaaa	Pretty sure I just got diabetes but damn that breakfast burger was so good	11/16/2014	0	1				https://twitter.com/Payholaaa/status/534036804693790721	0	1	-1
4.10580579147862E+017	lizzie_gleason	Haha ha ha diabetes ihy.	12/10/2013	0	0				https://twitter.com/lizzie_gleason/status/410580579147862016	1	0	1
1.80324974492516E+017	James_EJ_Turner	lnsaneFacts: Having sex at least once per week can lower a manâ€™s risk of heart disease by 30%, stroke by 50%, and diabetes by 40%.	3/15/2012	0	0				https://twitter.com/James_EJ_Turner/status/180324974492516354	0	1	-1
5.3855153594986E+017	addierabette	"once an asshole butted into my convo and decided to let me know having diabetes cant be ""tht bad"" not throwing myself a pity party but DAMN"	11/28/2014	0	1				https://twitter.com/addierabette/status/538551535949860864	1	0	1
4.2108219950157E+017	DJ_Diabetes	Had a bangin time snow boarding today with @ajpersechino16 @mikemo52594 @PeanutG and @shanshan221	1/8/2014	2	4	@ajpersechino16 @mikemo52594 @PeanutG @shanshan221			https://twitter.com/DJ_Diabetes/status/421082199501570048	0	1	-1
1.58423923749421E+017	realcatalyst	@rickdamico there's no such thing as cancer or diabetes	1/15/2012	0	0	@rickdamico			https://twitter.com/realcatalyst/status/158423923749421056	0	1	-1
5.21830923743289E+017	MaggieTreichler	@ammE_remeeL one time this girl told me you can't go sky diving with diabetes plz tell me she was wrong	10/13/2014	0	0	@ammE_remeeL			https://twitter.com/MaggieTreichler/status/521830923743289346	1	0	1
4.92361560858177E+017	DJ_Diabetes	Starving	7/24/2014	0	1				https://twitter.com/DJ_Diabetes/status/492361560858177536	0	1	-1
3.99225462356193E+017	smileitsjoy	Giving back is key. November is diabetes awareness month! Get out. Get educated. Stay fit. And stayâ€¦ http:// instagram.com/p/ggIFj5uHyU/	11/9/2013	0	0				https://twitter.com/smileitsjoy/status/399225462356193281	1	0	1
3.90173960689967E+017	ohmargosh	Round 1: Fried Nutella, Fried Jambalaya, and Fried PB&J! It tastes like heaven and diabetes @2013â€¦ http:// instagram.com/p/ff0Hdaw-HW/	10/15/2013	0	0	@2013			https://twitter.com/ohmargosh/status/390173960689967104	0	1	-1
7.8921164122112E+016	andyratto	Denny's is doing all-you-can-eat pancakes. Anyone want to go get type II diabetes with me? [You can also come if you just want pancakes.]	6/9/2011	0	0				https://twitter.com/andyratto/status/78921164122112000	0	1	-1
3.04914764054798E+017	topix_tn	Dining With Diabetes Cooking School Begins March 4 - http:// bit.ly/12VZ1Ei #Hixson #Tennessee	2/22/2013	0	0		#Hixson #Tennessee		https://twitter.com/topix_tn/status/304914764054798336	1	0	1
8.27603110436536E+016	19468	Hannah Rowan Serving as Part of Children's Congress to Find a Cure for Juvenile Diabetes http://bit.ly/koKoi1 via http://outside.in/19468	6/20/2011	0	0				https://twitter.com/19468/status/82760311043653634	1	0	1
4.34467105132404E+017	BriannaVarela1	too much diabetes to intake.	2/14/2014	0	0				https://twitter.com/BriannaVarela1/status/434467105132404736	0	1	-1
5.31097896448704E+017	danielspeckert	â€œ @darrenrovell : Teams fighting diabetes with $1 hot dog & soda night? pic.twitter.com/487qbUBBDA (H/T @PeteJolicoeur )â€	11/8/2014	0	0	@darrenrovell @PeteJolicoeur			https://twitter.com/danielspeckert/status/531097896448704512	1	0	1
5.23250507557511E+017	LilVezzel	@yungsocio sounds like you just bought diabetes	10/17/2014	0	0	@yungsocio			https://twitter.com/LilVezzel/status/523250507557511170	0	1	-1
4.93599248437755E+017	EC_Raddd	I'm glad I have Erinn to talk to about Diabetes . Cause if not I might go insane	7/27/2014	0	0				https://twitter.com/EC_Raddd/status/493599248437755904	1	0	1
3.48889722246012E+017	HoldenAltemus	If I get diabetes it will only be because of Taco Bell	6/23/2013	0	4				https://twitter.com/HoldenAltemus/status/348889722246012931	0	1	-1
5.30769977310056E+017	LosAngelesCP	Worst Foods for People With Diabetes : If you have diabetes , watching what you eat is one of the most importantâ€¦ http:// dlvr.it/7RvT8C	11/7/2014	0	0				https://twitter.com/LosAngelesCP/status/530769977310056448	1	0	1
3.00415222991167E+017	CasaundraBishop	Walk To Cure Diabetes ! <3	2/9/2013	0	0				https://twitter.com/CasaundraBishop/status/300415222991167488	1	0	1
2.72381831549181E+017	KassidyMichele	you're about to get a boyfriend.. no hun the only thing you're about to get is diabetes !	11/24/2012	1	0				https://twitter.com/KassidyMichele/status/272381831549181952	0	1	-1
4.73355642103541E+017	Yocelyncepeda	Roli: damn my legs asleep.. Tania: niggaaaa that's diabetes ..	6/2/2014	0	1				https://twitter.com/Yocelyncepeda/status/473355642103541760	1	0	1
4.98518568129269E+017	jayz4532	My grandma just told me she's giving me all these snacks...but really she's giving me diabetes !	8/10/2014	1	5				https://twitter.com/jayz4532/status/498518568129269761	0	1	-1
1.4619459749899E+017	WashCo_FireMed	DIABETIC | 1243 HARTFORD DR #fb	12/12/2011	0	0		#fb		https://twitter.com/WashCo_FireMed/status/146194597498990592	1	0	1
2.21172567040462E+017	GetHeaEducaJobs	Diabetes Educator - LUBBOCK TX - #Lubbock , TX ( http:// tinyurl.com/brm9qt2 ) Get Health Educator Jobs #HealthEducator #jobs #job #GetAllJobs	7/6/2012	0	0		#Lubbock #HealthEducator #jobs #job #GetAllJobs		https://twitter.com/GetHeaEducaJobs/status/221172567040462849	1	0	1
4.77713941045338E+017	cristinaarielaa	S/O to jolly for bringing smore cookies #diabetes	6/14/2014	0	3		#diabetes		https://twitter.com/cristinaarielaa/status/477713941045338112	0	1	-1
3.26084370941239E+017	ThatBoy3	Dice Run. Getting started. Supporting the #jdrf Juvenile Diabetes Research Foundation. #sundayfunday â€¦ http:// instagram.com/p/YYblolTPfB/	4/21/2013	0	0		#jdrf #sundayfunday		https://twitter.com/ThatBoy3/status/326084370941239297	1	0	1
2.96785026371162E+017	_Rayj8	@MizzFeathers Don't be Hating Feet! Appreciate them! We Native, so will probably be tryin walk on nubs @some point. #Diabetes ! Lol!!	1/30/2013	0	0	@MizzFeathers @some	#Diabetes		https://twitter.com/_Rayj8/status/296785026371162113	0	1	-1
4.91314916955934E+017	katdonn	"â€œ @racewithinsulin : Awesome to see @sierra_anne93 inspiring others & spreading diabetes awareness during #MissIdaho2014 !"" Pageant girls! Woo!"	7/21/2014	0	0	@racewithinsulin @sierra_anne93	#MissIdaho2014		https://twitter.com/katdonn/status/491314916955934720	1	0	1
2.97319717142683E+017	tealeforeal	Thank God I happened to wake up. Blood sugar so low I could hardly walk upstairs. Have I mentioned that I hate diabetes ?	2/1/2013	0	0				https://twitter.com/tealeforeal/status/297319717142683648	1	0	1
4.92322389410058E+017	FaithStephany1	"Greg-""i need to go on a diet because I used to have lymes disease."" Kirstyn-""are you sure you don't mean diabetes ?"" @krolo161"	7/24/2014	1	1	@krolo161			https://twitter.com/FaithStephany1/status/492322389410058240	0	1	-1
4.7328603710056E+017	collingayle	@Dj_ diabetic love you bro	6/1/2014	0	0	@Dj_			https://twitter.com/collingayle/status/473286037100560385	0	1	-1
2.46812340404752E+017	WashCo_FireMed	DIABETIC | 2000 SE 30TH AV | 20:24:14	9/14/2012	0	0				https://twitter.com/WashCo_FireMed/status/246812340404752384	1	0	1
4.57262071030484E+017	AsianEmperor21	Nutella and cookies= diabetes	4/18/2014	0	0				https://twitter.com/AsianEmperor21/status/457262071030484992	0	1	-1
5.06951196444471E+017	billreines	@r2thaizay @plrgnsbrg yeah and diabetis	9/2/2014	0	0	@r2thaizay @plrgnsbrg			https://twitter.com/billreines/status/506951196444471296	1	0	1
4.74130121932144E+016	joyce__division	"@meganshirleyyy ""I'm really into diabetes now."""	3/14/2011	0	0	@meganshirleyyy			https://twitter.com/joyce__division/status/47413012193214465	1	0	1
2.36720972336603E+017	RodneyAmazin	@Destined4better bitch i believe yo funky ass came in my mentions looking like fucking cholesterol and diabetes	8/18/2012	0	0	@Destined4better			https://twitter.com/RodneyAmazin/status/236720972336603137	0	1	-1
1.97651085337436E+017	RADryburgh	I'm at endocrine & diabetes center danbury ct http:// 4sq.com/IFKBhW	5/2/2012	0	0				https://twitter.com/RADryburgh/status/197651085337436160	0	1	-1
4.9271366319566E+017	DrGrasshopper	Help us replace painful #insulin injections 4 #diabetes w/once weekly #biodegradable #patches .â€¦ http:// instagram.com/p/q4aGNVRtRG/	7/25/2014	0	0		#insulin #diabetes #biodegradable #patches		https://twitter.com/DrGrasshopper/status/492713663195660288	1	0	1
4.06668517187289E+017	DJ_Diabetes	OD#3	11/30/2013	0	0		#3		https://twitter.com/DJ_Diabetes/status/406668517187289088	0	1	-1
3.62760661236842E+017	vivalaleyna	My brother just told someone on Xbox that they sound like diabetes ..what?	7/31/2013	0	0				https://twitter.com/vivalaleyna/status/362760661236842496	0	1	-1
3.39200033729703E+017	caramcdargh	If you haven't gotten blood work done in years, go get it done. You never know if you have diabetes until it's too late. We found mine early	5/27/2013	0	0				https://twitter.com/caramcdargh/status/339200033729703936	1	0	1
1.36453156547735E+017	ClackCo_FireMed	DIABETIC PROBLEM | 11500 SE HWY 212	11/15/2011	0	0				https://twitter.com/ClackCo_FireMed/status/136453156547735552	1	0	1
2.73604102183874E+017	AdamThePanda	If tyler has 50 chocolate bar and eats 45, what does he have? . . . Diabetes . Tyler has diabetes .	11/27/2012	0	1				https://twitter.com/AdamThePanda/status/273604102183874560	0	1	-1
4.75406264038486E+017	ClackCo_FireMed	DIABETIC PROBLEM | 680 VILLAGE DR | 15:34:18 http://www. cad.oregon911.net/units.php?call =140600594&county=C â€¦	6/7/2014	0	0				https://twitter.com/ClackCo_FireMed/status/475406264038486016	1	0	1
2.68755039768698E+017	KevKevXXVII	@TheALLKnowing_ #WaysToBeAnAsshole give a diabetic a cookie & tell them its sugar free	11/14/2012	0	0	@TheALLKnowing_	#WaysToBeAnAsshole		https://twitter.com/KevKevXXVII/status/268755039768698880	1	0	1
4.66601607728492E+017	DJ_Diabetes	The rate at which I eat pancakes far exceeds the rate at which I can make them #thestruggle	5/14/2014	0	4		#thestruggle		https://twitter.com/DJ_Diabetes/status/466601607728492544	0	1	-1
4.48534197829775E+017	smashley_303	It's national diabetes awareness day. Just another reason I love @chinstrapshane	3/25/2014	0	0	@chinstrapshane			https://twitter.com/smashley_303/status/448534197829775360	1	0	1
1.89460879711014E+017	_MANJI410	@Le_D90210 i got diagnosed with diabetes and i passed out when i was with my miva for the weekend	4/9/2012	0	0	@Le_D90210			https://twitter.com/_MANJI410/status/189460879711014912	1	0	1
3.1297830814706E+017	alannal0polis	#Onetime when i was 6 my sister wouldnt give me candy, so i told her she was gonna get diabetes and then threatened her with a knife	3/16/2013	0	0		#Onetime		https://twitter.com/alannal0polis/status/312978308147060737	0	1	-1
4.99639492748541E+017	chroniclesofaRD	Whoa. â€œ @Bourdain : FORTY percent of Americans born between 2000 and 2011 will develop diabetes !? http://www. bloomberg.com/news/2014-08-1 2/risk-of-diabetes-doubles-as-disease-rises-sharply-in-u-s-.html â€¦ . Holy shit!â€	8/13/2014	0	0	@Bourdain			https://twitter.com/chroniclesofaRD/status/499639492748541953	1	0	1
3.36173265791877E+017	kronn	Wonderful store offered shelter from the storm ADA Tour de Cure. 1300 cyclists raised nearly $1M. #diabetes http:// 4sq.com/10FOCdI	5/19/2013	0	1		#diabetes		https://twitter.com/kronn/status/336173265791877120	1	0	1
1.97211155939328E+017	KJSantae	Diabetes care club?!?!?!? Lol	5/1/2012	0	0				https://twitter.com/KJSantae/status/197211155939328000	1	0	1
4.58347172543492E+017	madisonjobsx	Diabetic Senior Care Needed In Home - Madison, WI: We are looking for someone to help my elderly father with ... http:// bit.ly/QsAz9M	4/21/2014	0	0				https://twitter.com/madisonjobsx/status/458347172543492096	1	0	1
4.21464552480727E+017	hgizzlee	we go together like donuts and diabetes boy	1/9/2014	1	3				https://twitter.com/hgizzlee/status/421464552480727040	0	1	-1
3.38795693374328E+017	briannamadsen	Slowly slipping into a diabetic coma #roadtrip #montana #softies #omnomnom #latergram @Softie's http:// instagram.com/p/ZywFxEtqyX/	5/26/2013	0	0	@Softie	#roadtrip #montana #softies #omnomnom #latergram		https://twitter.com/briannamadsen/status/338795693374328832	1	0	1
20865408239	54861	Slow death at Bad River: Diabetes in Indian Country http://bit.ly/abqApd via http://outside.in/54861	8/11/2010	0	0				https://twitter.com/54861/status/20865408239	1	0	1
3.06675558949978E+017	GetDieticiaJobs	Diabetes Educator - Registered Di... - #Chattanooga , TN ( http:// tinyurl.com/b3hpz5c ) Get Dietician Jobs #Dietician #jobs #job #GetAllJobs	2/27/2013	0	0		#Chattanooga #Dietician #jobs #job #GetAllJobs		https://twitter.com/GetDieticiaJobs/status/306675558949978112	1	0	1
4.26233564397461E+017	Sam_GotHeem	@bayleedanielle7 @TheReelJuicyJay Sam Cavanaugh Muncie central high school i have diabetes	1/23/2014	0	2	@bayleedanielle7 @TheReelJuicyJay			https://twitter.com/Sam_GotHeem/status/426233564397461504	1	0	1
4.25997616900755E+017	DJRENEG	I'm at Medtronic Diabetes Therapy w/ @jimenezmommy http:// 4sq.com/LTwvxn	1/22/2014	0	0	@jimenezmommy			https://twitter.com/DJRENEG/status/425997616900755456	1	0	1
4.22385966830346E+017	J_Godsey23	Enjoying my days in the hospital.. Eff the flu and diabetes !!!	1/12/2014	0	1				https://twitter.com/J_Godsey23/status/422385966830346240	1	0	1
7.09360762016399E+016	ChefTravieso	Chicago Diabetes Project sponsored me 4 NYC Marathon! Help me raise $ for them! http://www.active.com/donate/INGNewYork2011/travisyuen	5/18/2011	0	0				https://twitter.com/ChefTravieso/status/70936076201639937	1	0	1
4.13260094818643E+017	Chris_Hood21	Man my koolaid will give you type 2 diabetes it's soo good	12/18/2013	0	0				https://twitter.com/Chris_Hood21/status/413260094818643968	0	1	-1
2.90253437260668E+017	BigV12	@megannross diabetes . Well at least my dad's case. He has to have diet. But he not fat lol	1/12/2013	0	0	@megannross			https://twitter.com/BigV12/status/290253437260668928	1	0	1
4.99705246323859E+017	siddiquehash	50% Of Black, Hispanic Children Will Develop Diabetes In Their Lifetime - http:// huff.to/1BeHHtq	8/13/2014	0	0				https://twitter.com/siddiquehash/status/499705246323859456	1	0	1
4.4215699717439E+017	_Diabetic_Girl_	So ready for next weekend already.. Omg. It's gonna be great.	3/7/2014	0	0				https://twitter.com/_Diabetic_Girl_/status/442156997174390784	0	1	-1
13934712977	alwaystryin	Where in the World is Diabetes ? find out via Tweet Map & Global Diabetic Awareness Community's http://bit.ly/cFsyT3	5/13/2010	0	0				https://twitter.com/alwaystryin/status/13934712977	1	0	1
5.45797662344482E+017	TheDenz347	#blackops @Tour de Tahoe Bike Ride to Cure Diabetes http:// instagram.com/p/e4fvNfo3t-/	12/18/2014	0	0	@Tour	#blackops		https://twitter.com/TheDenz347/status/545797662344482816	1	0	1
1.70119307588677E+017	10009	Harlem church leads local fight against diabetes http:// bit.ly/A5UUfJ via http:// outside.in/10009	2/16/2012	0	0				https://twitter.com/10009/status/170119307588677632	1	0	1
4.00155578304954E+017	kinkyfreddie	And then we got diabetes .. â€œ @gLAdiator_music : woooooooow memories â€œ @brandeebabyyy : I was obsessed with these https://twitter.com/brandeebabyyy/status/400150933297836032/photo/1 pic.twitter.com/J6V3O1oZpb â€â€	11/12/2013	0	1	@gLAdiator_music @brandeebabyyy			https://twitter.com/kinkyfreddie/status/400155578304954368	0	1	-1
5.07670679513481E+017	datjuly	$1 small pizzas are a blessing. And a way to get diabetes instantly.	9/4/2014	1	1				https://twitter.com/datjuly/status/507670679513481216	0	1	-1
3.43188626672324E+017	gatorfanmidge11	My neighbor only pretends to love me when he's hungry and wants food. #mooch @Diabetic _Badass	6/7/2013	0	1	@Diabetic	#mooch		https://twitter.com/gatorfanmidge11/status/343188626672324608	0	1	-1
3.08781386498711E+017	zvoookillem	@connor_bonnor this is ridiculous dad, hid foot fell off! ....uh... diabetes !	3/4/2013	0	1	@connor_bonnor			https://twitter.com/zvoookillem/status/308781386498711552	1	0	1
1.6652002323662E+017	ClackCo_FireMed	DIABETIC PROBLEM | 15528 SE EAST AV | 05:49:37	2/6/2012	0	0				https://twitter.com/ClackCo_FireMed/status/166520023236620289	1	0	1
4.59796521895333E+017	Almighty_Loje	â€œ @elizaphlox : @MohamedSkaiky I hate to break it to you but you're going to get diabetes â€ ur a dick	4/25/2014	0	1	@elizaphlox @MohamedSkaiky			https://twitter.com/Almighty_Loje/status/459796521895333889	0	1	-1
3.48650675841925E+017	Diabetes_Shears	Gahhh. I gotta secret to tell you.	6/22/2013	0	0				https://twitter.com/Diabetes_Shears/status/348650675841925120	0	1	-1
2.43890669721104E+017	PissPraxis	Baja blasts taste like diabetes	9/6/2012	1	0				https://twitter.com/PissPraxis/status/243890669721104384	0	1	-1
2.38484826343219E+017	cocacola222	@SarahDee77 @lionandthelamb2 @asu_juliette actually I'm being tested for diabetes . I'm scared really scared.	8/22/2012	0	0	@SarahDee77 @lionandthelamb2 @asu_juliette			https://twitter.com/cocacola222/status/238484826343219200	1	0	1
5.0288803559664E+017	hellocriminals	I like sweets, fuck your diabetes .	8/22/2014	0	0				https://twitter.com/hellocriminals/status/502888035596640256	1	0	1
1.23485905527902E+017	Musical_deLIGHT	@DollieV3 Somewhat. It happens often though. But alright. I guess since he's diabetic and junk...	10/10/2011	0	0	@DollieV3			https://twitter.com/Musical_deLIGHT/status/123485905527902209	1	0	1
2.90045166402805E+017	TG3ThaGod	You're sweet to me, Diabetes .	1/12/2013	0	1				https://twitter.com/TG3ThaGod/status/290045166402805761	0	1	-1
3.3048109061781E+017	LACASHFLOW	â€œ Diabetes is a mythâ€	5/3/2013	0	0				https://twitter.com/LACASHFLOW/status/330481090617810944	0	1	-1
1.807076222012E+017	15219	Cell-Signaling Pathway Plays Key Role in Development of Gestational Diabetes , Say Pitt Rese http:// bit.ly/FO6fAr via http:// outside.in/15219	3/16/2012	0	0				https://twitter.com/15219/status/180707622201200640	1	0	1
4.75817184946429E+017	_brianaward	She scared me with that diabetes talk, I am not eatting ANYTHING ELSE. . I crave everything bad	6/8/2014	0	0				https://twitter.com/_brianaward/status/475817184946429953	1	0	1
3.11624516667334E+017	byjedison	Surprising the kids with the sweet tooth, diabetic delight, CUPCAKES in Miami! (@Sweetcakes Cupcakes) http:// 4sq.com/ZHrKth	3/12/2013	0	0	@Sweetcakes			https://twitter.com/byjedison/status/311624516667334657	0	1	-1
4.58445170720378E+017	MikaylaHodgdon	"Wise words of Anna Sessa ""I'm drinking a lot of water, I think I'm becoming a diabetic !"" Lol what? @AnnaSessa96"	4/21/2014	1	2	@AnnaSessa96			https://twitter.com/MikaylaHodgdon/status/458445170720378880	0	1	-1
3.09876730494078E+017	dayton23reece	@TQuiggins if you're fat them I'm fucking diabetic obese dying fat	3/7/2013	0	0	@TQuiggins			https://twitter.com/dayton23reece/status/309876730494078976	0	1	-1
4.79017590984286E+017	amandawhite04	Low carb Paleo dieters lose weight, prevent diabetes and reduce inflammation http:// klou.tt/13aga4u6d4e66	6/17/2014	0	0				https://twitter.com/amandawhite04/status/479017590984286208	1	0	1
5.38718206320721E+017	neilvincentck	When you come to Monterey, please go here and pick up their wonderful baked goods. #hello #diabetes â€¦ http:// instagram.com/p/v_Sip7DNlv/	11/29/2014	0	0		#hello #diabetes		https://twitter.com/neilvincentck/status/538718206320721921	0	1	-1
1.46313611583832E+017	kerryyann_	Somehow just spent a half hour talking to my grandma about her new diabetic shoes. Today's gonna be exciting, I can already tell.	12/12/2011	0	0				https://twitter.com/kerryyann_/status/146313611583832065	1	0	1
5.17905070478733E+017	Teydizzle	Today I found out that my diabetic cat is now less diabetic Yall cant bring me down from the mood I'm in.	10/3/2014	0	3				https://twitter.com/Teydizzle/status/517905070478733312	0	1	-1
1.84857292812992E+017	55117	Letter: Today is American Diabetes Alert Day http:// bit.ly/HcdXOn via http:// outside.in/55117	3/28/2012	0	0				https://twitter.com/55117/status/184857292812992512	1	0	1
4.56947521412407E+017	maybeimamazed	@hannahgilbert13 #diabetes ?? #dontdie	4/17/2014	0	0	@hannahgilbert13	#diabetes #dontdie		https://twitter.com/maybeimamazed/status/456947521412407296	1	0	1
3.36183132703309E+017	ryanhealy	@pepsi You're right, obesity and diabetes is so much fun!	5/19/2013	0	0	@pepsi			https://twitter.com/ryanhealy/status/336183132703309824	1	0	1
1.34053024984334E+017	strtndr	@slymkonyn He will get diabetes and die soon.	11/8/2011	0	0	@slymkonyn			https://twitter.com/strtndr/status/134053024984334338	0	1	-1
